subscriber_id,customer_id,device_id,plan_id,msisdn_like,start_date,subscriber_status,home_region
SUB00004240,CUST00004418,DEV0000289,PLN015,5555979289,2022-08-18,Active,Northeast
SUB00004241,CUST00003486,DEV0001738,PLN005,5557253743,2022-10-28,Cancelled,Midwest
SUB00004242,CUST00003850,DEV0001511,PLN009,5554079044,2022-08-18,Active,West
SUB00004243,CUST00002430,DEV0000078,PLN012,5554287084,2021-09-13,Active,Southeast
SUB00004244,CUST00002983,DEV0001262,PLN018,5559696095,2023-03-20,active ,West
SUB00004245,CUST00000872,DEV0001552,PLN020,5555495965,2020-12-08,Suspended,West
SUB00004246,CUST00001720,DEV0000656,PLN003,5556933809,2025-04-18,Active,Northeast
SUB00004247,CUST00000790,DEV0001873,PLN012,5553273039,2023-01-31,Cancelled,Midwest
SUB00004248,CUST00000466,DEV0001162,PLN011,5551847844,2020-05-18,Active,West
SUB00004249,CUST00002594,DEV0000605,PLN013,5554555767,2023-12-06,Active,Midwest
SUB00004250,CUST00001869,DEV0001736,PLN017,5551932307,2021-10-27,Cancelled,Southwest
SUB00004251,CUST00002516,DEV0002291,PLN012,5552011282,2021-11-03,Active,Southwest
SUB00004252,CUST00004466,DEV0000426,PLN009,5555923929,2022-05-08,active ,Midwest
SUB00004253,CUST00001089,DEV0001829,PLN006,5551546040,2026-03-03,Suspended,Southwest
SUB00004254,CUST00001109,DEV0000244,PLN016,5553373420,2026-03-11,Suspended,West
SUB00004255,CUST00003681,DEV0000096,PLN013,5552671473,2020-05-29,Cancelled,Northeast
SUB00004256,CUST00004288,DEV0001119,PLN020,5555808671,2021-06-02,Cancelled,Southeast
SUB00004257,CUST00001760,DEV0000806,PLN014,5559058690,2022-08-26,Active,Southeast
SUB00004258,CUST00002665,DEV0002361,PLN005,5553316000,2020-07-02,Suspended,West
SUB00004259,CUST00000798,DEV0002174,PLN005,5554102996,2023-12-19,active ,West
SUB00004260,CUST00004317,DEV0000881,PLN003,5551002210,2025-12-07,Cancelled,Southwest
SUB00004261,CUST00000187,DEV0001150,PLN011,5554004684,2022-05-30,active ,Northeast
SUB00004262,CUST00001187,DEV0000121,PLN012,5552250067,2022-01-12,Suspended,Southwest
SUB00004263,CUST00002747,DEV0000475,PLN019,5559300644,2023-05-24,active ,Midwest
SUB00004264,CUST00000256,DEV0000511,PLN013,5554940984,2020-03-23,Cancelled,Northeast
SUB00004265,CUST00003086,DEV0002231,PLN019,5553572365,2020-11-12,Active,Southwest
SUB00004266,CUST00001089,DEV0000190,PLN002,5556655108,2023-08-22,active ,Southwest
SUB00004267,CUST00001495,DEV0000662,PLN011,5559308090,2023-05-08,Cancelled,Midwest
SUB00004268,CUST00000809,DEV0002157,PLN008,5558334239,2023-04-17,Active,Midwest
SUB00004269,CUST00003539,DEV0000413,PLN012,5556381085,2023-03-14,active ,Midwest
SUB00004270,CUST00001467,DEV0002102,PLN018,5557819105,2020-02-20,Active,Southwest
SUB00004271,CUST00000419,DEV0000392,PLN003,5552524351,2023-03-26,Active,Midwest
SUB00004272,CUST00000443,DEV0000686,PLN004,5556040947,2021-07-26,Active,Southwest
SUB00004273,CUST00001817,DEV0002077,PLN005,5557030696,2023-02-27,active ,Southeast
SUB00004274,CUST00001356,DEV0000486,PLN001,5553400133,2020-04-29,Active,West
SUB00004275,CUST00000085,DEV0001740,PLN020,5552226425,2021-10-23,Active,Southeast
SUB00004276,CUST00003202,DEV0001933,PLN019,5556131730,2024-09-29,Active,Midwest
SUB00004277,CUST00003653,DEV0002448,PLN012,5551127855,2025-06-02,Active,West
SUB00004278,CUST00003975,DEV0000306,PLN011,5556834450,2021-01-01,Active,Northeast
SUB00004279,CUST00003989,DEV0001006,PLN006,5554280204,2022-09-13,Cancelled,West
SUB00004280,CUST00000469,DEV0000694,PLN008,5558679714,2022-08-19,Suspended,Midwest
SUB00004281,CUST00001977,DEV0001282,PLN005,5553748564,2024-02-18,Suspended,Southeast
SUB00004282,CUST00003072,DEV0001962,PLN016,5556679292,2020-03-07,Active,Southwest
SUB00004283,CUST00000527,DEV0000570,PLN018,5553998826,2022-07-11,Cancelled,Midwest
SUB00004284,CUST00001876,DEV0000013,PLN003,5552128694,2025-04-28,Cancelled,Southeast
SUB00004285,CUST00000751,DEV0002429,PLN016,5551513489,2021-10-08,Suspended,Northeast
SUB00004286,CUST00002573,DEV0002240,PLN017,5553779077,2021-04-06,Active,West
SUB00004287,CUST00003693,DEV0002092,PLN002,5558451629,2024-10-31,active ,Southeast
SUB00004288,CUST00004300,DEV0000647,PLN017,5559781590,2023-07-25,Suspended,Northeast
SUB00004289,CUST00001777,DEV0002447,PLN012,5559755162,2023-02-20,Cancelled,Northeast
SUB00004290,CUST00002971,DEV0000177,PLN007,5552729871,2025-10-04,active ,Southwest
SUB00004291,CUST00001095,DEV0001933,PLN017,5557144248,2022-06-01,Active,West
SUB00004292,CUST00003034,DEV0001620,PLN005,5553367801,2025-09-24,Suspended,Southwest
SUB00004293,CUST00003800,DEV0001861,PLN013,5551422170,2024-06-07,Cancelled,West
SUB00004294,CUST00001025,DEV0001613,PLN014,5557106642,2024-10-05,active ,Southwest
SUB00004295,CUST00003414,DEV0000464,PLN011,5555986044,2023-05-05,Active,West
SUB00004296,CUST00000816,DEV0000838,PLN016,5559978404,2022-05-17,Active,Southeast
SUB00004297,CUST00000815,DEV0000450,PLN015,5558089446,2024-04-24,active ,West
SUB00004298,CUST00000822,DEV0001549,PLN016,5556576213,2024-12-18,Suspended,Southeast
SUB00004299,CUST00000810,DEV0001237,PLN020,5555476628,2024-11-11,Active,Southeast
SUB00004300,CUST00003588,DEV0000224,PLN009,5556516280,2025-07-23,Suspended,West
SUB00004301,CUST00000162,DEV0000789,PLN015,5557508965,2022-12-16,Cancelled,Southeast
SUB00004302,CUST00003739,DEV0000775,PLN008,5556285619,2022-04-25,Active,Southwest
SUB00004303,CUST00003722,DEV0001209,PLN018,5551494642,2022-11-25,Suspended,Southwest
SUB00004304,CUST00002638,DEV0000662,PLN008,5555781451,2022-07-22,Active,Southwest
SUB00004305,CUST00002612,DEV0001201,PLN005,5551969346,2026-02-07,Cancelled,Southeast
SUB00004306,CUST00002376,DEV0001562,PLN020,5552274323,2023-08-11,Active,Southeast
SUB00004307,CUST00000838,DEV0001064,PLN005,5559164665,2021-05-25,Cancelled,Northeast
SUB00004308,CUST00001652,DEV0002338,PLN019,5558486352,2022-04-19,active ,Southwest
SUB00004309,CUST00003503,DEV0001494,PLN018,5553273089,2020-12-31,Suspended,Southeast
SUB00004310,CUST00001066,DEV0001989,PLN017,5556062318,2021-12-01,Cancelled,West
SUB00004311,CUST00002347,DEV0001535,PLN014,5551175628,2025-08-22,active ,Northeast
SUB00004312,CUST00001437,DEV0002383,PLN015,5552134145,2026-03-11,Active,Southeast
SUB00004313,CUST00000600,DEV0002109,PLN017,5554311092,2023-10-27,Suspended,Southwest
SUB00004314,CUST00001434,DEV0001949,PLN012,5557279551,2024-11-13,Suspended,Southwest
SUB00004315,CUST00002864,DEV0002395,PLN015,5557052813,2023-11-23,Active,Southwest
SUB00004316,CUST00001038,DEV0001300,PLN016,5558330971,2024-11-25,Suspended,West
SUB00004317,CUST00002968,DEV0000204,PLN015,5559674135,2021-12-21,Cancelled,West
SUB00004318,CUST00000202,DEV0002450,PLN004,5555711562,2020-06-01,Active,Southeast
SUB00004319,CUST00003017,DEV0002247,PLN008,5553535703,2025-10-13,Suspended,Southeast
SUB00004320,CUST00003758,DEV0002095,PLN018,5556292475,2025-10-09,Cancelled,West
SUB00004321,CUST00000999,DEV0001195,PLN004,5559457901,2022-07-12,active ,Southeast
SUB00004322,CUST00002302,DEV0000141,PLN019,5555844088,2024-10-03,Cancelled,Southeast
SUB00004323,CUST00004286,DEV0000019,PLN017,5551048468,2020-06-19,Active,Southeast
SUB00004324,CUST00004191,DEV0000750,PLN020,5553995499,2024-02-16,active ,Southeast
SUB00004325,CUST00000828,DEV0000065,PLN013,5556352024,2020-08-17,Cancelled,Southwest
SUB00004326,CUST00001289,DEV0001692,PLN008,5556975015,2025-06-27,Suspended,Northeast
SUB00004327,CUST00003255,DEV0002445,PLN002,5558011398,2021-07-30,active ,Southeast
SUB00004328,CUST00002443,DEV0001719,PLN009,5557382987,2022-05-18,Active,Southwest
SUB00004329,CUST00003321,DEV0001211,PLN004,5553316137,2022-04-22,Suspended,West
SUB00004330,CUST00000431,DEV0001395,PLN006,5552147282,2020-12-26,Suspended,Southeast
SUB00004331,CUST00004302,DEV0002427,PLN018,5553363057,2023-07-09,Cancelled,Southwest
SUB00004332,CUST00000531,DEV0000592,PLN013,5554932693,2022-01-17,Suspended,Northeast
SUB00004333,CUST00001915,DEV0000244,PLN001,5556389370,2022-02-28,Active,Northeast
SUB00004334,CUST00002989,DEV0002015,PLN013,5551784221,2022-04-13,active ,West
SUB00004335,CUST00000817,DEV0001489,PLN020,5558112297,2020-10-13,active ,Southeast
SUB00004336,CUST00002776,DEV0001879,PLN014,5551673792,2022-09-07,Cancelled,Southwest
SUB00004337,CUST00003199,DEV0000609,PLN001,5553339813,2025-05-31,Active,Midwest
SUB00004338,CUST00003576,DEV0001451,PLN017,5557410624,2021-01-07,Cancelled,Southwest
SUB00004339,CUST00001643,DEV0001392,PLN011,5558104653,2020-06-25,Active,West
SUB00004340,CUST00001064,DEV0001629,PLN008,5555663442,2024-07-12,active ,Midwest
SUB00004341,CUST00001951,DEV0002130,PLN011,5553402036,2025-05-28,Active,Midwest
SUB00004342,CUST00001412,DEV0000942,PLN015,5553715273,2025-08-01,Cancelled,Midwest
SUB00004343,CUST00003071,DEV0000194,PLN020,5552104915,2020-11-07,Cancelled,Southeast
SUB00004344,CUST00002325,DEV0001901,PLN020,5556674417,2024-07-30,Cancelled,Northeast
SUB00004345,CUST00001577,DEV0002084,PLN004,5554710289,2023-04-03,active ,Midwest
SUB00004346,CUST00003288,DEV0002137,PLN014,5553359535,2022-08-04,Cancelled,Southeast
SUB00004347,CUST00002444,DEV0000196,PLN020,5552437838,2024-08-29,Active,Southwest
SUB00004348,CUST00001754,DEV0000412,PLN001,5554285128,2025-09-21,active ,Southwest
SUB00004349,CUST00003343,DEV0000204,PLN016,5557473436,2023-08-23,Active,Southeast
SUB00004350,CUST00002700,DEV0001457,PLN013,5557365480,2020-10-11,Cancelled,West
SUB00004351,CUST00001773,DEV0002107,PLN010,5559313157,2023-08-06,active ,Southwest
SUB00004352,CUST00002249,DEV0000037,PLN013,5559212526,2023-11-13,active ,Southwest
SUB00004353,CUST00001623,DEV0002159,PLN010,5556803052,2023-05-27,Suspended,Southeast
SUB00004354,CUST00003873,DEV0000990,PLN006,5551407228,2025-11-24,Active,Southeast
SUB00004355,CUST00000075,DEV0002018,PLN002,5555723480,2021-09-17,Active,Southeast
SUB00004356,CUST00000401,DEV0002318,PLN007,5555309662,2025-07-03,Cancelled,Southwest
SUB00004357,CUST00002186,DEV0001982,PLN010,5559254493,2021-04-14,Cancelled,Midwest
SUB00004358,CUST00002571,DEV0000192,PLN020,5551916274,2022-11-16,active ,Southwest
SUB00004359,CUST00001030,DEV0001611,PLN005,5553728993,2025-09-18,Active,Midwest
SUB00004360,CUST00003320,DEV0000146,PLN018,5556426656,2025-01-19,Cancelled,Midwest
SUB00004361,CUST00004078,DEV0000316,PLN012,5552950975,2020-10-05,active ,Midwest
SUB00004362,CUST00003707,DEV0000426,PLN016,5557348451,2023-09-20,Suspended,West
SUB00004363,CUST00003249,DEV0001474,PLN004,5559804591,2026-03-27,Active,Midwest
SUB00004364,CUST00001613,DEV0000345,PLN015,5555932511,2022-06-10,Suspended,Southwest
SUB00004365,CUST00000894,DEV0000697,PLN004,5556303131,2022-01-31,Active,Southeast
SUB00004366,CUST00000669,DEV0000996,PLN012,5552667245,2020-01-09,Active,West
SUB00004367,CUST00002762,DEV0000588,PLN005,5553458481,2020-03-09,active ,Midwest
SUB00004368,CUST00003304,DEV0002390,PLN017,5558139113,2024-09-21,Active,Southwest
SUB00004369,CUST00003683,DEV0002419,PLN007,5551467416,2022-05-31,Active,West
SUB00004370,CUST00000457,DEV0001327,PLN005,5558444216,2023-06-17,Active,Southeast
SUB00004371,CUST00004110,DEV0001179,PLN001,5559362692,2025-05-12,Cancelled,Southeast
SUB00004372,CUST00002560,DEV0001333,PLN007,5559271614,2022-08-13,Active,Southeast
SUB00004373,CUST00001484,DEV0000392,PLN005,5554478021,2020-02-13,Cancelled,Northeast
SUB00004374,CUST00000476,DEV0002453,PLN019,5557004150,2023-11-19,Active,Northeast
SUB00004375,CUST00001023,DEV0000781,PLN004,5559332642,2022-09-09,Suspended,Southeast
SUB00004376,CUST00000696,DEV0001947,PLN001,5551584270,2026-01-19,Suspended,Northeast
SUB00004377,CUST00004060,DEV0001753,PLN014,5553351441,2022-10-21,Suspended,Southwest
SUB00004378,CUST00003765,DEV0000202,PLN006,5555472372,2026-02-04,Cancelled,Midwest
SUB00004379,CUST00000999,DEV0001913,PLN016,5554519704,2024-10-31,Suspended,Southeast
SUB00004380,CUST00002918,DEV0001184,PLN001,5556607515,2024-04-15,Cancelled,Northeast
SUB00004381,CUST00001755,DEV0002139,PLN002,5553116979,2020-12-06,Suspended,Midwest
SUB00004382,CUST00004272,DEV0001839,PLN019,5558473506,2020-02-27,Active,Northeast
SUB00004383,CUST00001616,DEV0000729,PLN009,5556959772,2021-12-05,Active,Southeast
SUB00004384,CUST00003864,DEV0001335,PLN004,5557036241,2025-04-27,active ,West
SUB00004385,CUST00002076,DEV0001589,PLN018,5558053238,2022-04-06,Active,Southeast
SUB00004386,CUST00004063,DEV0001308,PLN009,5555701997,2021-09-06,Suspended,Northeast
SUB00004387,CUST00004149,DEV0001410,PLN007,5551250901,2025-05-21,Active,Southwest
SUB00004388,CUST00000333,DEV0001050,PLN003,5555431477,2023-05-26,active ,Southeast
SUB00004389,CUST00002765,DEV0000058,PLN001,5552876699,2024-02-16,active ,Southwest
SUB00004390,CUST00002318,DEV0000536,PLN019,5557220236,2025-06-21,Cancelled,Southeast
SUB00004391,CUST00000655,DEV0002310,PLN015,5557816697,2022-10-05,Suspended,Southeast
SUB00004392,CUST00001793,DEV0001094,PLN012,5552083293,2020-08-03,Active,Southwest
SUB00004393,CUST00000324,DEV0002088,PLN006,5556865964,2022-09-09,Active,Southeast
SUB00004394,CUST00002989,DEV0000686,PLN006,5559606709,2023-05-06,active ,West
SUB00004395,CUST00001548,DEV0000413,PLN007,5553501497,2021-02-05,Active,Midwest
SUB00004396,CUST00002781,DEV0002109,PLN014,5553653127,2025-09-20,Cancelled,West
SUB00004397,CUST00002510,DEV0000131,PLN011,5554271224,2022-03-22,Cancelled,Southeast
SUB00004398,CUST00002031,DEV0002386,PLN017,5552939359,2022-02-09,Active,Southeast
SUB00004399,CUST00004079,DEV0001954,PLN014,5553354240,2025-10-30,Active,Southeast
SUB00004400,CUST00000719,DEV0000659,PLN019,5554044838,2020-12-31,active ,Southwest
SUB00004401,CUST00003543,DEV0001967,PLN002,5552001661,2021-03-04,Suspended,Northeast
SUB00004402,CUST00004156,DEV0000375,PLN020,5558869293,2026-03-14,active ,West
SUB00004403,CUST00004427,DEV0000388,PLN019,5557143451,2025-07-13,Suspended,Southeast
SUB00004404,CUST00002211,DEV0000693,PLN010,5553292653,2026-04-08,Active,Southwest
SUB00004405,CUST00000948,DEV0000810,PLN005,5551836261,2024-10-08,Suspended,West
SUB00004406,CUST00000159,DEV0001515,PLN012,5554953716,2021-01-04,active ,West
SUB00004407,CUST00003155,DEV0001914,PLN007,5554387751,2022-11-23,Cancelled,Northeast
SUB00004408,CUST00002451,DEV0000984,PLN007,5555691495,2025-09-17,Active,Southwest
SUB00004409,CUST00001340,DEV0001913,PLN006,5559621747,2023-04-16,Active,Midwest
SUB00004410,CUST00000053,DEV0000239,PLN011,5559108008,2021-02-26,Cancelled,Southeast
SUB00004411,CUST00002877,DEV0000877,PLN017,5558508570,2026-03-19,Suspended,Southeast
SUB00004412,CUST00003514,DEV0000800,PLN017,5552192303,2025-12-01,Active,Northeast
SUB00004413,CUST00003912,DEV0000926,PLN007,5556812056,2021-08-24,Suspended,Southeast
SUB00004414,CUST00002719,DEV0000716,PLN009,5554225945,2021-01-30,Suspended,West
SUB00004415,CUST00003863,DEV0001588,PLN010,5556566042,2024-06-09,Active,Southeast
SUB00004416,CUST00004193,DEV0001061,PLN016,5552506642,2020-07-05,Active,Midwest
SUB00004417,CUST00004086,DEV0001575,PLN009,5557132313,2021-11-26,Cancelled,Midwest
SUB00004418,CUST00003683,DEV0001034,PLN015,5552418146,2026-03-17,Active,West
SUB00004419,CUST00003985,DEV0001594,PLN016,5551254451,2024-12-24,Cancelled,West
SUB00004420,CUST00004179,DEV_BAD,PLN019,5559412195,2023-07-06,Active,Southwest
SUB00004421,CUST00000927,DEV0000042,PLN017,5553357135,2020-12-21,Active,Southeast
SUB00004422,CUST00004032,DEV0001272,PLN017,5557788997,2023-02-19,Active,West
SUB00004423,CUST00001574,DEV0000906,PLN011,5556891270,2020-09-30,Active,Northeast
SUB00004424,CUST00002082,DEV0000883,PLN009,5553713309,2023-06-13,Active,West
SUB00004425,CUST00004093,DEV0000347,PLN009,5559305491,2025-03-11,Cancelled,Northeast
SUB00004426,CUST00001976,DEV0002434,PLN006,5559710858,2022-11-15,Cancelled,Southeast
SUB00004427,CUST00004482,DEV0002449,PLN020,5555055679,2025-03-30,active ,Midwest
SUB00004428,CUST00002139,DEV0000896,PLN004,5555198858,2020-04-08,Cancelled,Southeast
SUB00004429,CUST00002595,DEV0001600,PLN012,5551548469,2022-01-26,Active,Southwest
SUB00004430,CUST00001354,DEV0000966,PLN018,5557031250,2021-09-27,Active,Northeast
SUB00004431,CUST00001039,DEV0002490,PLN001,5555455876,2025-01-10,Active,Southwest
SUB00004432,CUST00002778,DEV0001929,PLN002,5557526086,2021-06-08,Active,West
SUB00004433,CUST00004034,DEV0002172,PLN020,5558009588,2025-08-29,Cancelled,Northeast
SUB00004434,CUST00003913,DEV0002164,PLN004,5552921117,2022-10-10,Active,West
SUB00004435,CUST00004031,DEV0001354,PLN015,5553853270,2020-11-20,Suspended,West
SUB00004436,CUST00004109,DEV0000605,PLN007,5555044774,2021-04-27,active ,Northeast
SUB00004437,CUST00004441,DEV0002038,PLN020,5551334396,2024-01-08,Cancelled,Northeast
SUB00004438,CUST00004277,DEV0001807,PLN002,5559076740,2022-10-28,active ,Midwest
SUB00004439,CUST00003101,DEV0002237,PLN010,5552991169,2024-04-29,Active,Midwest
SUB00004440,CUST00002983,DEV0001666,PLN009,5553952614,2026-03-08,Active,West
SUB00004441,CUST00000236,DEV0001430,PLN009,5558729592,2022-05-19,active ,Southeast
SUB00004442,CUST00000150,DEV0001286,PLN014,5551940107,2023-09-23,active ,Northeast
SUB00004443,CUST00002348,DEV0000270,PLN018,5556206771,2021-11-24,Active,Northeast
SUB00004444,CUST00003080,DEV0000587,PLN007,5559957766,2022-03-22,Suspended,Southwest
SUB00004445,CUST00003308,DEV0000618,PLN007,5557819556,2020-05-16,active ,Southwest
SUB00004446,CUST00002074,DEV0002175,PLN002,5557315466,2024-01-11,Active,Midwest
SUB00004447,CUST00002042,DEV0001502,PLN009,5557256882,2021-03-16,Active,Midwest
SUB00004448,CUST00000968,DEV0001326,PLN015,5552500494,2020-06-07,Suspended,Southeast
SUB00004449,CUST00000583,DEV0000843,PLN010,5558317188,2024-10-08,Active,Midwest
SUB00004450,CUST00001742,DEV0000305,PLN014,5554019608,2022-07-23,Suspended,Northeast
SUB00004451,CUST00000174,DEV0001238,PLN011,5558517015,2022-03-11,Cancelled,Southwest
SUB00004452,CUST00001282,DEV0001044,PLN020,5551174201,2026-02-02,Active,Southeast
SUB00004453,CUST00004243,DEV0000723,PLN019,5551571678,2020-05-10,Active,Southeast
SUB00004454,CUST00000829,DEV0001597,PLN006,5555541949,2024-06-10,Suspended,West
SUB00004455,CUST00003942,DEV0000340,PLN016,5551078028,2024-11-23,active ,Midwest
SUB00004456,CUST00004417,DEV0002332,PLN017,5559904178,2025-01-17,active ,Southwest
SUB00004457,CUST00001785,DEV0002462,PLN011,5555629338,2022-10-02,Active,Midwest
SUB00004458,CUST00000580,DEV0001552,PLN004,5558628526,2023-04-12,Active,Southwest
SUB00004459,CUST00004400,DEV0000663,PLN014,5552460201,2024-07-04,active ,Southwest
SUB00004460,CUST00003500,DEV0000354,PLN013,5552020903,2021-08-13,Cancelled,Southwest
SUB00004461,CUST00000531,DEV0002028,PLN015,5553612049,2024-04-12,Active,Northeast
SUB00004462,CUST00004406,DEV0001653,PLN007,5558748288,2023-03-28,Active,Northeast
SUB00004463,CUST00002572,DEV0001449,PLN019,5553553372,2024-08-30,Suspended,West
SUB00004464,CUST00000076,DEV0001553,PLN005,5557060222,2024-09-24,active ,Midwest
SUB00004465,CUST00004000,DEV0000513,PLN004,5554885596,2020-07-11,Active,West
SUB00004466,CUST00000363,DEV0000874,PLN003,5551701189,2024-09-05,Active,Northeast
SUB00004467,CUST00000111,DEV0001444,PLN016,5552320098,2022-05-17,Suspended,Southeast
SUB00004468,CUST00003916,DEV0001187,PLN006,5552427325,2023-12-03,active ,Northeast
SUB00004469,CUST00000538,DEV0000871,PLN019,5551867039,2021-07-27,active ,Southeast
SUB00004470,CUST00001231,DEV0001899,PLN002,5552989707,2025-07-05,Cancelled,West
SUB00004471,CUST00002272,DEV0002194,PLN017,5552124416,2025-10-11,Suspended,Northeast
SUB00004472,CUST00001228,DEV0000006,PLN004,5556202396,2022-10-04,Cancelled,Southeast
SUB00004473,CUST00003255,DEV0000162,PLN010,5557540586,2026-03-11,Active,Southeast
SUB00004474,CUST00002685,DEV0000251,PLN016,5556614562,2025-11-17,active ,Southeast
SUB00004475,CUST00003292,DEV0001932,PLN005,5555808058,2023-01-09,Cancelled,West
SUB00004476,CUST00001773,DEV0002488,PLN015,5551274137,2025-02-06,Suspended,Southwest
SUB00004477,CUST00003440,DEV0001422,PLN011,5553551602,2022-09-25,active ,West
SUB00004478,CUST00001886,DEV0001322,PLN002,5554388859,2025-10-23,active ,Southeast
SUB00004479,CUST00000919,DEV0000073,PLN008,5551740161,2021-06-02,Active,Southeast
SUB00004480,CUST00003354,DEV0001118,PLN008,5557749437,2020-10-01,Active,Southwest
SUB00004481,CUST00002015,DEV0002470,PLN006,5554448652,2021-03-11,Active,Southeast
